time_s,current_A
1362,2.691666300509607
1363,2.690404389999214
1364,2.689140375228446
1365,2.68787426004985
1366,2.686606048322377
1367,2.685335743911365
1368,2.684063350688534
1369,2.682788872531968
1370,2.681512313326106
1371,2.68023367696173
1372,2.678952967335954
1373,2.677670188352208
1374,2.676385343920233
1375,2.675098437956061
1376,2.673809474382012
1377,2.672518457126674
1378,2.671225390124893
1379,2.669930277317768
1380,2.668633122652627
1381,2.667333930083026
1382,2.666032703568729
1383,2.664729447075702
1384,2.663424164576096
1385,2.662116860048238
1386,2.660807537476618
1387,2.659496200851875
1388,2.658182854170789
1389,2.656867501436265
1390,2.655550146657323
1391,2.654230793849084
1392,2.652909447032759
1393,2.651586110235636
1394,2.65026078749107
1395,2.648933482838467
1396,2.647604200323276
1397,2.646272943996969
1398,2.644939717917041
1399,2.643604526146985
1400,2.642267372756288
1401,2.640928261820415
1402,2.639587197420798
1403,2.63824418364482
1404,2.63689922458581
1405,2.635552324343022
1406,2.634203487021628
1407,2.632852716732706
1408,2.631500017593221
1409,2.630145393726021
1410,2.628788849259817
1411,2.627430388329177
1412,2.626070015074508
1413,2.624707733642047
1414,2.623343548183843
1415,2.621977462857753
1416,2.620609481827423
1417,2.619239609262276
1418,2.6178678493375
1419,2.616494206234037
1420,2.615118684138567
1421,2.613741287243499
1422,2.612362019746953
1423,2.610980885852753
1424,2.60959788977041
1425,2.608213035715113
1426,2.606826327907711
1427,2.605437770574703
1428,2.604047367948229
1429,2.602655124266049
1430,2.601261043771535
1431,2.59986513071366
1432,2.598467389346979
1433,2.597067823931623
1434,2.595666438733278
1435,2.59426323802318
1436,2.592858226078098
1437,2.591451407180321
1438,2.590042785617643
1439,2.588632365683357
1440,2.587220151676232
1441,2.585806147900509
1442,2.584390358665884
1443,2.582972788287492
1444,2.581553441085897
1445,2.580132321387083
1446,2.57870943352243
1447,2.577284781828712
1448,2.575858370648076
1449,2.574430204328033
1450,2.573000287221443
1451,2.571568623686504
1452,2.570135218086734
1453,2.568700074790961
1454,2.567263198173311
1455,2.565824592613193
1456,2.564384262495283
1457,2.562942212209515
1458,2.561498446151067
1459,2.560052968720345
1460,2.558605784322969
1461,2.557156897369766
1462,2.555706312276748
1463,2.554254033465107
1464,2.552800065361194
1465,2.551344412396508
1466,2.549887079007687
1467,2.548428069636487
1468,2.546967388729775
1469,2.54550504073951
1470,2.544041030122735
1471,2.542575361341557
1472,2.54110803886314
1473,2.539639067159686
1474,2.538168450708426
1475,2.536696193991601
1476,2.535222301496453
1477,2.533746777715211
1478,2.532269627145073
1479,2.530790854288197
1480,2.529310463651685
1481,2.527828459747571
1482,2.526344847092803
1483,2.524859630209236
1484,2.523372813623612
1485,2.52188440186755
1486,2.52039439947753
1487,2.518902810994879
1488,2.517409640965761
1489,2.515914893941158
1490,2.51441857447686
1491,2.512920687133449
1492,2.511421236476284
1493,2.509920227075492
1494,2.508417663505949
1495,2.506913550347268
1496,2.505407892183784
1497,2.503900693604543
1498,2.502391959203285
1499,2.500881693578431
1500,2.499369901333068
1501,2.497856587074938
1502,2.49634175541642
1503,2.494825410974519
1504,2.49330755837085
1505,2.491788202231625
1506,2.490267347187639
1507,2.488744997874256
1508,2.487221158931391
1509,2.485695835003503
1510,2.484169030739576
1511,2.482640750793105
1512,2.481110999822083
1513,2.479579782488986
1514,2.478047103460761
1515,2.47651296740881
1516,2.474977379008973
1517,2.473440342941518
1518,2.471901863891127
1519,2.470361946546879
1520,2.468820595602235
1521,2.467277815755027
1522,2.465733611707443
1523,2.46418798816601
1524,2.462640949841582
1525,2.461092501449326
1526,2.459542647708705
1527,2.457991393343467
1528,2.456438743081627
1529,2.454884701655457
1530,2.453329273801466
1531,2.451772464260392
1532,2.450214277777182
1533,2.448654719100981
1534,2.447093792985114
1535,2.445531504187076
1536,2.443967857468516
1537,2.442402857595218
1538,2.440836509337094
1539,2.439268817468165
1540,2.437699786766544
1541,2.43612942201443
1542,2.434557727998083
1543,2.432984709507817
1544,2.431410371337982
1545,2.429834718286951
1546,2.428257755157104
1547,2.426679486754814
1548,2.425099917890432
1549,2.423519053378274
1550,2.421936898036602
1551,2.420353456687616
1552,2.418768734157433
1553,2.417182735276074
1554,2.415595464877455
1555,2.414006927799362
1556,2.412417128883445
1557,2.410826072975198
1558,2.409233764923947
1559,2.407640209582835
1560,2.406045411808805
1561,2.404449376462587
1562,2.402852108408686
1563,2.401253612515359
1564,2.39965389365461
1565,2.398052956702168
1566,2.396450806537473
1567,2.394847448043668
1568,2.393242886107574
1569,2.391637125619681
1570,2.390030171474133
1571,2.388422028568711
1572,2.386812701804821
1573,2.385202196087476
1574,2.383590516325281
1575,2.381977667430421
1576,2.380363654318645
1577,2.37874848190925
1578,2.377132155125063
1579,2.375514678892435
1580,2.373896058141217
1581,2.372276297804747
1582,2.37065540281984
1583,2.369033378126766
1584,2.367410228669242
1585,2.365785959394409
1586,2.364160575252822
1587,2.362534081198437
1588,2.360906482188589
1589,2.359277783183984
1590,2.357647989148678
1591,2.356017105050065
1592,2.354385135858863
1593,2.352752086549095
1594,2.351117962098078
1595,2.349482767486406
1596,2.347846507697931
1597,2.346209187719758
1598,2.344570812542217
1599,2.342931387158857
1600,2.341290916566428
1601,2.339649405764866
1602,2.338006859757276
1603,2.336363283549919
1604,2.334718682152195
1605,2.333073060576631
1606,2.33142642383886
1607,2.329778776957612
1608,2.328130124954695
1609,2.326480472854978
1610,2.324829825686384
1611,2.323178188479861
1612,2.321525566269382
1613,2.319871964091916
1614,2.318217386987424
1615,2.316561839998835
1616,2.314905328172034
1617,2.31324785655585
1618,2.311589430202034
1619,2.309930054165247
1620,2.308269733503048
1621,2.306608473275871
1622,2.304946278547015
1623,2.303283154382628
1624,2.301619105851691
1625,2.299954138026002
1626,2.298288255980158
1627,2.296621464791548
1628,2.294953769540327
1629,2.293285175309409
1630,2.291615687184445
1631,2.289945310253811
1632,2.288274049608595
1633,2.286601910342576
1634,2.28492889755221
1635,2.283255016336617
1636,2.281580271797563
1637,2.279904669039447
1638,2.278228213169281
1639,2.276550909296679
1640,2.274872762533839
1641,2.27319377799553
1642,2.27151396079907
1643,2.269833316064319
1644,2.268151848913657
1645,2.266469564471973
1646,2.264786467866643
1647,2.263102564227522
1648,2.261417858686922
1649,2.259732356379603
1650,2.258046062442749
1651,2.256358982015959
1652,2.254671120241229
1653,2.252982482262937
1654,2.251293073227824
1655,2.249602898284986
1656,2.247911962585848
1657,2.246220271284157
1658,2.244527829535963
1659,2.242834642499601
1660,2.241140715335681
1661,2.239446053207064
1662,2.237750661278856
1663,2.236054544718384
1664,2.234357708695186
1665,2.23266015838099
1666,2.230961898949703
1667,2.229262935577395
1668,2.227563273442277
1669,2.225862917724693
1670,2.2241618736071
1671,2.222460146274054
1672,2.220757740912192
1673,2.219054662710218
1674,2.217350916858887
1675,2.21564650855099
1676,2.213941442981334
1677,2.212235725346733
1678,2.210529360845984
1679,2.208822354679861
1680,2.207114712051089
1681,2.205406438164336
1682,2.203697538226192
1683,2.201988017445155
1684,2.200277881031616
1685,2.198567134197845
1686,2.196855782157967
1687,2.195143830127955
1688,2.19343128332561
1689,2.191718146970548
1690,2.190004426284178
1691,2.188290126489691
1692,2.186575252812046
1693,2.184859810477948
1694,2.183143804715836
1695,2.181427240755867
1696,2.179710123829897
1697,2.17799245917147
1698,2.1762742520158
1699,2.17455550759975
1700,2.172836231161826
1701,2.171116427942152
1702,2.169396103182459
1703,2.167675262126066
1704,2.165953910017867
1705,2.164232052104314
1706,2.162509693633401
1707,2.160786839854644
1708,2.159063496019073
1709,2.157339667379208
1710,2.155615359189051
1711,2.153890576704062
1712,2.152165325181147
1713,2.150439609878644
1714,2.1487134360563
1715,2.146986808975265
1716,2.145259733898067
1717,2.143532216088598
1718,2.141804260812104
1719,2.140075873335162
1720,2.138347058925666
1721,2.13661782285281
1722,2.134888170387075
1723,2.133158106800212
1724,2.131427637365222
1725,2.129696767356347
1726,2.127965502049046
1727,2.126233846719984
1728,2.124501806647017
1729,2.12276938710917
1730,2.121036593386628
1731,2.119303430760713
1732,2.117569904513875
1733,2.11583601992967
1734,2.114101782292745
1735,2.112367196888827
1736,2.1106322690047
1737,2.108897003928192
1738,2.107161406948159
1739,2.10542548335447
1740,2.103689238437987
1741,2.101952677490553
1742,2.100215805804974
1743,2.098478628675003
1744,2.096741151395324
1745,2.095003379261535
1746,2.093265317570135
1747,2.091526971618502
1748,2.089788346704883
1749,2.088049448128375
1750,2.086310281188908
1751,2.084570851187231
1752,2.082831163424894
1753,2.081091223204233
1754,2.079351035828354
1755,2.077610606601115
1756,2.075869940827112
1757,2.074129043811662
1758,2.072387920860787
1759,2.070646577281197
1760,2.068905018380273
1761,2.067163249466056
1762,2.065421275847225
1763,2.063679102833082
1764,2.061936735733538
1765,2.060194179859095
1766,2.058451440520831
1767,2.056708523030383
1768,2.05496543269993
1769,2.053222174842179
1770,2.051478754770347
1771,2.049735177798145
1772,2.047991449239764
1773,2.046247574409855
1774,2.044503558623515
1775,2.042759407196272
1776,2.041015125444067
1777,2.039270718683238
1778,2.037526192230501
1779,2.035781551402943
1780,2.034036801517995
1781,2.032291947893422
1782,2.030546995847304
1783,2.028801950698022
1784,2.027056817764242
1785,2.025311602364894
1786,2.023566309819163
1787,2.021820945446466
1788,2.020075514566442
1789,2.01833002249893
1790,2.016584474563959
1791,2.014838876081723
1792,2.013093232372575
1793,2.011347548757004
1794,2.009601830555619
1795,2.007856083089137
1796,2.006110311678363
1797,2.004364521644175
1798,2.002618718307508
1799,2.000872906989338
1800,1.999127093010663
1801,1.997381281692492
1802,1.995635478355825
1803,1.993889688321638
1804,1.992143916910863
1805,1.990398169444382
1806,1.988652451242997
1807,1.986906767627425
1808,1.985161123918277
1809,1.983415525436042
1810,1.98166997750107
1811,1.979924485433559
1812,1.978179054553535
1813,1.976433690180838
1814,1.974688397635107
1815,1.972943182235759
1816,1.971198049301979
1817,1.969453004152696
1818,1.967708052106579
1819,1.965963198482005
1820,1.964218448597057
1821,1.962473807769499
1822,1.960729281316763
1823,1.958984874555933
1824,1.957240592803728
1825,1.955496441376486
1826,1.953752425590146
1827,1.952008550760237
1828,1.950264822201855
1829,1.948521245229654
1830,1.946777825157822
1831,1.94503456730007
1832,1.943291476969618
1833,1.941548559479169
1834,1.939805820140905
1835,1.938063264266463
1836,1.936320897166919
1837,1.934578724152776
1838,1.932836750533944
1839,1.931094981619727
1840,1.929353422718804
1841,1.927612079139214
1842,1.925870956188338
1843,1.924130059172888
1844,1.922389393398886
1845,1.920648964171647
1846,1.918908776795768
1847,1.917168836575107
1848,1.91542914881277
1849,1.913689718811093
1850,1.911950551871626
1851,1.910211653295117
1852,1.908473028381499
1853,1.906734682429866
1854,1.904996620738465
1855,1.903258848604677
1856,1.901521371324997
1857,1.899784194195026
1858,1.898047322509448
1859,1.896310761562014
1860,1.894574516645531
1861,1.892838593051841
1862,1.891102996071809
1863,1.889367730995301
1864,1.887632803111173
1865,1.885898217707255
1866,1.884163980070331
1867,1.882430095486126
1868,1.880696569239288
1869,1.878963406613373
1870,1.87723061289083
1871,1.875498193352984
1872,1.873766153280016
1873,1.872034497950955
1874,1.870303232643654
1875,1.868572362634778
1876,1.866841893199789
1877,1.865111829612925
1878,1.863382177147191
1879,1.861652941074335
1880,1.859924126664838
1881,1.858195739187896
1882,1.856467783911402
1883,1.854740266101934
1884,1.853013191024736
1885,1.8512865639437
1886,1.849560390121357
1887,1.847834674818853
1888,1.846109423295939
1889,1.844384640810949
1890,1.842660332620792
1891,1.840936503980928
1892,1.839213160145357
1893,1.8374903063666
1894,1.835767947895686
1895,1.834046089982133
1896,1.832324737873935
1897,1.830603896817542
1898,1.828883572057848
1899,1.827163768838174
1900,1.82544449240025
1901,1.823725747984201
1902,1.82200754082853
1903,1.820289876170104
1904,1.818572759244134
1905,1.816856195284164
1906,1.815140189522052
1907,1.813424747187954
1908,1.811709873510309
1909,1.809995573715823
1910,1.808281853029453
1911,1.80656871667439
1912,1.804856169872046
1913,1.803144217842034
1914,1.801432865802156
1915,1.799722118968384
1916,1.798011982554846
1917,1.796302461773809
1918,1.794593561835665
1919,1.792885287948911
1920,1.79117764532014
1921,1.789470639154016
1922,1.787764274653268
1923,1.786058557018667
1924,1.784353491449011
1925,1.782649083141113
1926,1.780945337289783
1927,1.779242259087809
1928,1.777539853725947
1929,1.7758381263929
1930,1.774137082275308
1931,1.772436726557724
1932,1.770737064422606
1933,1.769038101050297
1934,1.767339841619011
1935,1.765642291304815
1936,1.763945455281617
1937,1.762249338721145
1938,1.760553946792937
1939,1.75885928466432
1940,1.757165357500399
1941,1.755472170464038
1942,1.753779728715843
1943,1.752088037414153
1944,1.750397101715015
1945,1.748706926772176
1946,1.747017517737064
1947,1.745328879758771
1948,1.743641017984042
1949,1.741953937557252
1950,1.740267643620398
1951,1.738582141313078
1952,1.736897435772479
1953,1.735213532133358
1954,1.733530435528028
1955,1.731848151086343
1956,1.730166683935682
1957,1.728486039200931
1958,1.726806222004471
1959,1.725127237466161
1960,1.723449090703322
1961,1.72177178683072
1962,1.720095330960554
1963,1.718419728202438
1964,1.716744983663384
1965,1.715071102447791
1966,1.713398089657425
1967,1.711725950391406
1968,1.710054689746189
1969,1.708384312815556
1970,1.706714824690592
1971,1.705046230459673
1972,1.703378535208453
1973,1.701711744019842
1974,1.700045861973999
1975,1.698380894148309
1976,1.696716845617372
1977,1.695053721452985
1978,1.69339152672413
1979,1.691730266496953
1980,1.690069945834753
1981,1.688410569797967
1982,1.68675214344415
1983,1.685094671827966
1984,1.683438160001166
1985,1.681782613012577
1986,1.680128035908084
1987,1.678474433730619
1988,1.676821811520139
1989,1.675170174313617
1990,1.673519527145022
1991,1.671869875045306
1992,1.670221223042389
1993,1.668573576161141
1994,1.66692693942337
1995,1.665281317847805
1996,1.663636716450082
1997,1.661993140242725
1998,1.660350594235135
1999,1.658709083433572
2000,1.657068612841143
2001,1.655429187457784
2002,1.653790812280243
2003,1.652153492302069
2004,1.650517232513595
2005,1.648882037901922
2006,1.647247913450906
2007,1.645614864141138
2008,1.643982894949936
2009,1.642352010851323
2010,1.640722216816016
2011,1.639093517811411
2012,1.637465918801563
2013,1.635839424747178
2014,1.634214040605592
2015,1.632589771330759
2016,1.630966621873234
2017,1.629344597180161
2018,1.627723702195254
2019,1.626103941858784
2020,1.624485321107565
2021,1.622867844874937
2022,1.621251518090751
2023,1.619636345681355
2024,1.618022332569579
2025,1.61640948367472
2026,1.614797803912525
2027,1.61318729819518
2028,1.611577971431289
2029,1.609969828525868
2030,1.60836287438032
2031,1.606757113892427
2032,1.605152551956333
2033,1.603549193462527
2034,1.601947043297833
2035,1.60034610634539
2036,1.598746387484641
2037,1.597147891591315
2038,1.595550623537413
2039,1.593954588191196
2040,1.592359790417166
2041,1.590766235076053
2042,1.589173927024802
2043,1.587582871116555
2044,1.585993072200638
2045,1.584404535122546
2046,1.582817264723926
2047,1.581231265842568
2048,1.579646543312385
2049,1.578063101963399
2050,1.576480946621727
2051,1.574900082109568
2052,1.573320513245186
2053,1.571742244842896
2054,1.57016528171305
2055,1.568589628662018
2056,1.567015290492184
2057,1.565442272001918
2058,1.563870577985571
2059,1.562300213233456
2060,1.560731182531836
2061,1.559163490662906
2062,1.557597142404783
2063,1.556032142531485
2064,1.554468495812924
2065,1.552906207014886
2066,1.55134528089902
2067,1.549785722222818
2068,1.548227535739608
2069,1.546670726198534
2070,1.545115298344544
2071,1.543561256918374
2072,1.542008606656533
2073,1.540457352291295
2074,1.538907498550675
2075,1.537359050158418
2076,1.535812011833991
2077,1.534266388292557
2078,1.532722184244973
2079,1.531179404397766
2080,1.529638053453122
2081,1.528098136108873
2082,1.526559657058482
2083,1.525022620991028
2084,1.523487032591191
2085,1.521952896539239
2086,1.520420217511014
2087,1.518889000177918
2088,1.517359249206896
2089,1.515830969260425
2090,1.514304164996497
2091,1.51277884106861
2092,1.511255002125745
2093,1.509732652812361
2094,1.508211797768375
2095,1.506692441629151
2096,1.505174589025482
2097,1.503658244583581
2098,1.502143412925063
2099,1.500630098666933
2100,1.49911830642157
2101,1.497608040796716
2102,1.496099306395458
2103,1.494592107816216
2104,1.493086449652733
2105,1.491582336494051
2106,1.490079772924508
2107,1.488578763523716
2108,1.487079312866552
2109,1.485581425523141
2110,1.484085106058842
2111,1.48259035903424
2112,1.481097189005121
2113,1.479605600522471
2114,1.478115598132451
2115,1.476627186376388
2116,1.475140369790764
2117,1.473655152907197
2118,1.47217154025243
2119,1.470689536348315
2120,1.469209145711803
2121,1.467730372854928
2122,1.46625322228479
2123,1.464777698503547
2124,1.4633038060084
2125,1.461831549291575
2126,1.460360932840314
2127,1.458891961136861
2128,1.457424638658444
2129,1.455958969877266
2130,1.45449495926049
2131,1.453032611270226
2132,1.451571930363513
2133,1.450112920992313
2134,1.448655587603492
2135,1.447199934638807
2136,1.445745966534894
2137,1.444293687723252
2138,1.442843102630235
2139,1.441394215677032
2140,1.439947031279656
2141,1.438501553848933
2142,1.437057787790485
2143,1.435615737504718
2144,1.434175407386808
2145,1.432736801826689
2146,1.431299925209039
2147,1.429864781913267
2148,1.428431376313497
2149,1.426999712778557
2150,1.425569795671968
2151,1.424141629351925
2152,1.422715218171289
2153,1.421290566477571
2154,1.419867678612918
2155,1.418446558914103
2156,1.417027211712509
2157,1.415609641334116
2158,1.414193852099491
2159,1.412779848323768
2160,1.411367634316644
2161,1.409957214382357
2162,1.40854859281968
2163,1.407141773921902
2164,1.40573676197682
2165,1.404333561266722
2166,1.402932176068378
2167,1.401532610653021
2168,1.40013486928634
2169,1.398738956228465
2170,1.397344875733952
2171,1.395952632051772
2172,1.394562229425297
2173,1.39317367209229
2174,1.391786964284888
2175,1.39040211022959
2176,1.389019114147247
2177,1.387637980253047
2178,1.386258712756502
2179,1.384881315861433
2180,1.383505793765964
2181,1.3821321506625
2182,1.380760390737725
2183,1.379390518172578
2184,1.378022537142247
2185,1.376656451816157
2186,1.375292266357954
2187,1.373929984925492
2188,1.372569611670823
2189,1.371211150740183
2190,1.36985460627398
2191,1.368499982406779
2192,1.367147283267295
2193,1.365796512978372
2194,1.364447675656979
2195,1.363100775414191
2196,1.36175581635518
2197,1.360412802579203
2198,1.359071738179585
2199,1.357732627243712
2200,1.356395473853015
2201,1.35506028208296
2202,1.353727056003031
2203,1.352395799676725
2204,1.351066517161533
2205,1.34973921250893
2206,1.348413889764364
2207,1.347090552967242
2208,1.345769206150917
2209,1.344449853342677
2210,1.343132498563735
2211,1.341817145829211
2212,1.340503799148125
2213,1.339192462523382
2214,1.337883139951762
2215,1.336575835423904
2216,1.335270552924298
2217,1.333967296431271
2218,1.332666069916975
2219,1.331366877347374
2220,1.330069722682233
2221,1.328774609875107
2222,1.327481542873327
2223,1.326190525617988
2224,1.324901562043939
2225,1.323614656079767
2226,1.322329811647792
2227,1.321047032664047
2228,1.31976632303827
2229,1.318487686673894
2230,1.317211127468033
2231,1.315936649311467
2232,1.314664256088636
2233,1.313393951677624
2234,1.31212573995015
2235,1.310859624771554
2236,1.309595610000786
2237,1.308333699490393
2238,1.307073897086512
2239,1.30581620662885
2240,1.304560631950682
2241,1.303307176878829
2242,1.302055845233657
2243,1.300806640829057
2244,1.299559567472437
2245,1.29831462896471
2246,1.297071829100283
2247,1.295831171667043
2248,1.294592660446349
2249,1.293356299213018
2250,1.292122091735312
2251,1.290890041774933
2252,1.289660153087004
2253,1.288432429420061
2254,1.287206874516041
2255,1.285983492110274
2256,1.284762285931464
2257,1.283543259701685
2258,1.282326417136367
2259,1.281111761944282
2260,1.279899297827539
2261,1.278689028481564
2262,1.277480957595099
2263,1.276275088850181
2264,1.275071425922137
2265,1.273869972479571
2266,1.272670732184354
2267,1.271473708691608
2268,1.270278905649703
2269,1.269086326700237
2270,1.267895975478033
2271,1.266707855611121
2272,1.265521970720734
2273,1.264338324421288
2274,1.263156920320381
2275,1.261977762018774
2276,1.260800853110383
2277,1.259626197182272
2278,1.258453797814632
2279,1.257283658580783
2280,1.25611578304715
2281,1.254950174773264
2282,1.253786837311742
2283,1.252625774208283
2284,1.25146698900165
2285,1.250310485223666
2286,1.249156266399202
2287,1.24800433604616
2288,1.246854697675472
2289,1.245707354791082
2290,1.244562310889937
2291,1.243419569461978
2292,1.242279133990128
2293,1.241141007950284
2294,1.2400051948113
2295,1.238871698034984
2296,1.237740521076081
2297,1.23661166738227
2298,1.235485140394144
2299,1.234360943545208
2300,1.233239080261864
2301,1.2321195539634
2302,1.231002368061984
2303,1.22988752596265
2304,1.228775031063286
2305,1.227664886754629
2306,1.226557096420251
2307,1.225451663436547
2308,1.224348591172731
2309,1.22324788299082
2310,1.222149542245624
2311,1.221053572284741
2312,1.219959976448539
2313,1.218868758070154
2314,1.217779920475472
2315,1.216693466983126
2316,1.21560940090448
2317,1.214527725543623
2318,1.213448444197358
2319,1.212371560155189
2320,1.211297076699316
2321,1.21022499710462
2322,1.209155324638657
2323,1.208088062561646
2324,1.207023214126459
2325,1.205960782578612
2326,1.204900771156253
2327,1.203843183090158
2328,1.202788021603712
2329,1.201735289912908
2330,1.200684991226329
2331,1.199637128745148
2332,1.198591705663108
2333,1.19754872516652
2334,1.196508190434248
2335,1.195470104637705
2336,1.194434470940835
2337,1.193401292500114
2338,1.192370572464531
2339,1.191342313975582
2340,1.190316520167262
2341,1.189293194166055
2342,1.188272339090919
2343,1.187253958053287
2344,1.186238054157046
2345,1.185224630498538
2346,1.184213690166541
2347,1.183205236242266
2348,1.182199271799347
2349,1.181195799903828
2350,1.180194823614159
2351,1.179196345981181
2352,1.17820037004812
2353,1.177206898850578
2354,1.176215935416523
2355,1.17522748276628
2356,1.174241543912519
2357,1.17325812186025
2358,1.172277219606813
2359,1.171298840141867
2360,1.170322986447381
2361,1.169349661497628
2362,1.168378868259172
2363,1.167410609690861
2364,1.166444888743817
2365,1.16548170836143
2366,1.164521071479344
2367,1.163562981025453
2368,1.162607439919888
2369,1.161654451075009
2370,1.160704017395402
2371,1.159756141777861
2372,1.158810827111383
2373,1.157868076277162
2374,1.156927892148576
2375,1.155990277591181
2376,1.1550552354627
2377,1.154122768613018
2378,1.153192879884169
2379,1.152265572110329
2380,1.151340848117809
2381,1.150418710725044
2382,1.149499162742585
2383,1.148582206973093
2384,1.147667846211325
2385,1.146756083244131
2386,1.145846920850443
2387,1.144940361801267
2388,1.144036408859673
2389,1.14313506478079
2390,1.142236332311793
2391,1.141340214191899
2392,1.140446713152357
2393,1.139555831916438
2394,1.13866757319943
2395,1.137781939708626
2396,1.136898934143318
2397,1.136018559194791
2398,1.135140817546309
2399,1.134265711873112
2400,1.133393244842404
2401,1.13252341911335
2402,1.13165623733706
2403,1.130791702156591
2404,1.129929816206928
2405,1.129070582114986
2406,1.128214002499596
2407,1.127360079971498
2408,1.126508817133333
2409,1.125660216579637
2410,1.124814280896832
2411,1.123971012663215
2412,1.123130414448956
2413,1.122292488816087
2414,1.121457238318492
2415,1.120624665501905
2416,1.119794772903894
2417,1.118967563053862
2418,1.118143038473035
2419,1.117321201674453
2420,1.116502055162965
2421,1.115685601435219
2422,1.114871842979659
2423,1.114060782276511
2424,1.11325242179778
2425,1.11244676400724
2426,1.111643811360429
2427,1.110843566304639
2428,1.110046031278911
2429,1.109251208714025
2430,1.108459101032493
2431,1.107669710648554
2432,1.106883039968165
2433,1.106099091388993
2434,1.105317867300407
2435,1.104539370083476
2436,1.103763602110955
2437,1.10299056574728
2438,1.102220263348563
2439,1.101452697262584
2440,1.100687869828781
2441,1.099925783378246
2442,1.099166440233716
2443,1.098409842709569
2444,1.097655993111812
2445,1.096904893738078
2446,1.096156546877618
2447,1.095410954811293
2448,1.094668119811568
2449,1.093928044142506
2450,1.093190730059757
2451,1.092456179810557
2452,1.091724395633717
2453,1.090995379759617
2454,1.0902691344102
2455,1.089545661798965
2456,1.08882496413096
2457,1.088107043602776
2458,1.087391902402537
2459,1.086679542709899
2460,1.08596996669604
2461,1.085263176523652
2462,1.084559174346937
2463,1.083857962311599
2464,1.08315954255484
2465,1.08246391720535
2466,1.081771088383301
2467,1.081081058200344
2468,1.080393828759598
2469,1.079709402155647
2470,1.079027780474531
2471,1.078348965793743
2472,1.077672960182219
2473,1.076999765700334
2474,1.076329384399895
2475,1.075661818324134
2476,1.074997069507704
2477,1.07433513997667
2478,1.073676031748505
2479,1.073019746832083
2480,1.072366287227673
2481,1.071715654926932
2482,1.071067851912901
2483,1.070422880159996
2484,1.069780741634006
2485,1.069141438292084
2486,1.068504972082739
2487,1.067871344945836
2488,1.067240558812587
2489,1.066612615605542
2490,1.06598751723859
2491,1.065365265616946
2492,1.06474586263715
2493,1.064129310187059
2494,1.063515610145845
2495,1.062904764383981
2496,1.062296774763244
2497,1.061691643136706
2498,1.061089371348727
2499,1.06048996123495
2500,1.059893414622299
2501,1.059299733328967
2502,1.058708919164415
2503,1.058120973929367
2504,1.0575358994158
2505,1.056953697406944
2506,1.056374369677273
2507,1.0557979179925
2508,1.055224344109573
2509,1.054653649776668
2510,1.054085836733187
2511,1.053520906709746
2512,1.052958861428178
2513,1.052399702601521
2514,1.051843431934016
2515,1.051290051121104
2516,1.050739561849412
2517,1.050191965796762
2518,1.049647264632151
2519,1.049105460015755
2520,1.048566553598924
2521,1.048030547024172
2522,1.047497441925175
2523,1.046967239926767
2524,1.046439942644933
2525,1.045915551686803
2526,1.045394068650652
2527,1.04487549512589
2528,1.04435983269306
2529,1.043847082923834
2530,1.043337247381002
2531,1.042830327618476
2532,1.04232632518128
2533,1.041825241605545
2534,1.041327078418508
2535,1.040831837138503
2536,1.04033951927496
2537,1.039850126328398
2538,1.039363659790421
2539,1.038880121143715
2540,1.038399511862039
2541,1.037921833410228
2542,1.037447087244182
2543,1.036975274810862
2544,1.036506397548292
2545,1.036040456885545
2546,1.035577454242747
2547,1.035117391031068
2548,1.03466026865272
2549,1.034206088500949
2550,1.033754851960038
2551,1.033306560405293
2552,1.032861215203049
2553,1.032418817710658
2554,1.031979369276488
2555,1.03154287123992
2556,1.031109324931341
2557,1.030678731672142
2558,1.030251092774714
2559,1.029826409542444
2560,1.029404683269709
2561,1.028985915241875
2562,1.02857010673529
2563,1.028157259017284
2564,1.027747373346161
2565,1.027340450971197
2566,1.026936493132639
2567,1.026535501061695
2568,1.026137475980536
2569,1.025742419102289
2570,1.025350331631034
2571,1.024961214761803
2572,1.024575069680571
2573,1.024191897564256
2574,1.023811699580717
2575,1.023434476888745
2576,1.023060230638066
2577,1.022688961969332
2578,1.02232067201412
2579,1.021955361894929
2580,1.021593032725175
2581,1.021233685609189
2582,1.020877321642213
2583,1.020523941910398
2584,1.020173547490796
2585,1.019826139451364
2586,1.019481718850956
2587,1.019140286739318
2588,1.01880184415709
2589,1.018466392135801
2590,1.018133931697862
2591,1.01780446385657
2592,1.017477989616098
2593,1.017154509971496
2594,1.016834025908687
2595,1.016516538404463
2596,1.016202048426484
2597,1.015890556933273
2598,1.015582064874215
2599,1.015276573189553
2600,1.014974082810383
2601,1.014674594658658
2602,1.014378109647176
2603,1.014084628679583
2604,1.013794152650373
2605,1.013506682444874
2606,1.01322221893926
2607,1.012940763000537
2608,1.012662315486544
2609,1.012386877245953
2610,1.012114449118263
2611,1.011845031933797
2612,1.011578626513705
2613,1.011315233669953
2614,1.011054854205328
2615,1.010797488913432
2616,1.010543138578681
2617,1.010291803976298
2618,1.010043485872321
2619,1.009798185023587
2620,1.009555902177742
2621,1.009316638073233
2622,1.009080393439302
2623,1.008847168995993
2624,1.008616965454142
2625,1.00838978351538
2626,1.008165623872127
2627,1.00794448720759
2628,1.007726374195766
2629,1.007511285501433
2630,1.007299221780153
2631,1.007090183678268
2632,1.006884171832898
2633,1.00668118687194
